Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1535
Scope 1/1, Sample 1/9 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.2245,151,161.1,24.7,0.0085,,
1.2320,152,164.2,24.7,0.0075,,
1.2405,153,167.3,24.7,0.0085,,
1.2485,154,170.2,24.7,0.0075,,
1.2570,155,172.7,24.7,0.0075,,
1.2655,156,175.0,24.7,0.0075,,
1.2730,157,176.9,24.7,0.0075,,
1.2815,158,179.2,24.7,0.0085,,
1.2900,159,181.0,24.7,0.0075,,
1.2985,160,182.9,24.7,0.0075,,
1.3070,161,184.5,24.7,0.0075,,
1.3115,162,185.1,24.7,0.0065,,
1.3115,402,188.5,24.8,0.0000,,
1.3120,403,188.5,24.8,0.0005,,
1.3135,404,188.5,24.8,0.0020,,
1.3160,405,188.7,24.8,0.0030,,
1.3200,406,189.0,24.8,0.0050,,
1.3260,407,189.7,24.8,0.0075,,
1.3345,408,190.6,24.8,0.0105,,
1.3420,409,191.7,24.8,0.0105,,
1.3500,410,193.0,24.8,0.0115,,
1.3585,411,194.2,24.8,0.0120,,
1.3670,412,195.3,24.8,0.0105,,
1.3755,413,196.4,24.8,0.0105,,
1.3840,414,197.4,24.8,0.0120,,
1.3915,415,198.4,24.8,0.0105,,
1.4000,416,199.3,24.8,0.0120,,
1.4085,417,200.2,24.8,0.0105,,
1.4170,418,201.2,24.8,0.0105,,
1.4255,419,202.0,24.8,0.0105,,
1.4330,420,202.8,24.8,0.0105,,
1.4415,421,203.6,24.8,0.0120,,
1.4495,422,204.4,24.8,0.0115,,
1.4580,423,205.1,24.8,0.0105,,
1.4665,424,205.9,24.8,0.0105,,
1.4750,425,206.7,24.8,0.0105,,
1.4825,426,207.3,24.8,0.0105,,
1.4910,427,208.0,24.8,0.0120,,
1.4995,428,208.6,24.8,0.0105,,
1.5080,429,209.3,24.8,0.0105,,
1.5165,430,209.9,24.8,0.0105,,
1.5240,431,210.6,24.8,0.0105,,
1.5325,432,211.1,24.8,0.0120,,
1.5410,433,211.7,24.8,0.0120,,
1.5490,434,212.4,24.8,0.0100,,
1.5575,435,212.8,24.8,0.0105,,
1.5660,436,213.5,24.8,0.0105,,
1.5735,437,214.0,24.8,0.0105,,
1.5820,438,214.5,24.8,0.0120,,
1.5905,439,215.0,24.8,0.0105,,
1.5990,440,215.6,24.8,0.0105,,
1.6075,441,216.0,24.8,0.0105,,
1.6150,442,216.5,24.8,0.0105,,
1.6235,443,216.9,24.8,0.0120,,
1.6320,444,217.4,24.8,0.0120,,
1.6405,445,217.9,24.8,0.0105,,
1.6485,446,218.4,24.8,0.0100,,
1.6570,447,218.9,24.8,0.0105,,
1.6645,448,219.3,24.8,0.0105,,
1.6730,449,219.7,24.8,0.0120,,
1.6815,450,220.1,24.8,0.0105,,
1.6900,451,220.6,24.8,0.0105,,
1.6985,452,221.0,24.8,0.0105,,
1.7070,453,221.3,24.8,0.0120,,
1.7145,454,221.7,24.8,0.0105,,
1.7230,455,222.1,24.8,0.0120,,
1.7315,456,222.5,24.8,0.0105,,
1.7395,457,222.9,24.8,0.0100,,
1.7480,458,223.3,24.8,0.0105,,
1.7565,459,223.7,24.8,0.0120,,
1.7640,460,224.0,24.8,0.0105,,
1.7725,461,224.4,24.8,0.0120,,
1.7810,462,224.8,24.8,0.0105,,
1.7895,463,225.1,24.8,0.0105,,
1.7980,464,225.4,24.8,0.0105,,
1.8055,465,225.8,24.8,0.0105,,
1.8140,466,226.1,24.8,0.0120,,
1.8225,467,226.5,24.8,0.0120,,
1.8310,468,226.8,24.8,0.0105,,
1.8390,469,227.1,24.8,0.0100,,
1.8475,470,227.4,24.8,0.0120,,
1.8550,471,227.7,24.8,0.0105,,
1.8635,472,228.0,24.8,0.0120,,
1.8720,473,228.4,24.8,0.0105,,
1.8805,474,228.7,24.8,0.0105,,
1.8890,475,229.0,24.8,0.0105,,
1.8965,476,229.2,24.8,0.0105,,
1.9050,477,229.5,24.8,0.0120,,
1.9135,478,229.8,24.8,0.0120,,
1.9220,479,230.1,24.8,0.0105,,
1.9305,480,230.4,24.8,0.0105,,
1.9385,481,230.7,24.8,0.0100,,
1.9465,482,231.0,24.8,0.0115,,
1.9545,483,231.2,24.8,0.0115,,
1.9630,484,231.5,24.8,0.0105,,
1.9715,485,231.8,24.8,0.0105,,
1.9800,486,232.1,24.8,0.0105,,
1.9875,487,232.3,24.8,0.0105,,
1.9960,488,232.6,24.8,0.0120,,
2.0045,489,232.8,24.8,0.0120,,
2.0130,490,233.1,24.8,0.0105,,
2.0215,491,233.4,24.8,0.0105,,
2.0295,492,233.6,24.8,0.0100,,
2.0375,493,233.8,24.8,0.0115,,
2.0455,494,234.1,24.8,0.0115,,
2.0510,495,234.4,24.8,0.0080,,
2.0535,496,234.5,24.8,0.0030,,
2.0545,497,234.6,24.8,0.0010,,
2.0570,498,234.6,24.8,0.0030,,
2.0595,499,234.6,24.8,0.0035,,
2.0640,500,234.7,24.8,0.0065,,
2.0685,501,234.9,24.8,0.0055,,
2.0725,502,234.9,24.8,0.0050,,
2.0735,502,235.0,24.8,0.0100,,
Scope 1/1, Sample 6/9 (7A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-29.1,24.7,NaN,,
0.0005,1,-29.4,24.7,0.0005,,
0.0025,2,-29.4,24.7,0.0020,,
0.0050,3,-29.4,24.7,0.0025,,
0.0085,4,-29.1,24.7,0.0030,,
0.0150,5,-28.5,24.7,0.0060,,
0.0230,6,-27.6,24.7,0.0075,,
0.0305,7,-26.2,24.7,0.0075,,
0.0390,8,-24.3,24.7,0.0085,,
0.0475,9,-22.3,24.7,0.0075,,
0.0560,10,-19.8,24.7,0.0075,,
0.0645,11,-17.4,24.7,0.0075,,
0.0730,12,-15.3,24.7,0.0085,,
0.0805,13,-13.0,24.7,0.0075,,
0.0890,14,-11.0,24.7,0.0085,,
0.0975,15,-9.2,24.7,0.0075,,
0.1060,16,-7.3,24.7,0.0075,,
0.1140,17,-5.8,24.7,0.0075,,
0.1220,18,-4.4,24.7,0.0080,,
0.1300,19,-2.9,24.7,0.0080,,
0.1385,20,-1.1,24.7,0.0075,,
0.1470,21,-0.1,24.7,0.0075,,
0.1555,22,0.7,24.7,0.0075,,
0.1640,23,1.9,24.7,0.0075,,
0.1715,24,2.8,24.7,0.0075,,
0.1800,25,3.9,24.7,0.0085,,
0.1885,26,4.9,24.7,0.0075,,
0.1970,27,5.9,24.7,0.0075,,
0.2050,28,6.8,24.7,0.0075,,
0.2135,29,7.6,24.7,0.0085,,
0.2210,30,8.6,24.7,0.0075,,
0.2295,31,9.6,24.7,0.0075,,
0.2380,32,10.6,24.7,0.0075,,
0.2465,33,11.6,24.7,0.0075,,
0.2550,34,12.5,24.7,0.0075,,
0.2625,35,13.4,24.7,0.0075,,
0.2710,36,14.3,24.7,0.0085,,
0.2795,37,15.2,24.7,0.0075,,
0.2880,38,16.1,24.7,0.0075,,
0.2965,39,16.9,24.7,0.0075,,
0.3045,40,17.7,24.7,0.0080,,
0.3125,41,18.5,24.7,0.0080,,
0.3205,42,19.3,24.7,0.0080,,
0.3290,43,20.2,24.7,0.0075,,
0.3375,44,21.0,24.7,0.0075,,
0.3460,45,21.9,24.7,0.0075,,
0.3535,46,22.6,24.7,0.0075,,
0.3620,47,23.5,24.7,0.0085,,
0.3705,48,24.3,24.7,0.0075,,
0.3790,49,25.1,24.7,0.0075,,
0.3875,50,26.0,24.7,0.0075,,
0.3960,51,26.7,24.7,0.0075,,
0.4035,52,27.5,24.7,0.0075,,
0.4120,53,28.3,24.7,0.0085,,
0.4200,54,29.0,24.7,0.0075,,
0.4285,55,29.9,24.7,0.0075,,
0.4370,56,30.7,24.7,0.0075,,
0.4445,57,31.3,24.7,0.0075,,
0.4530,58,32.2,24.7,0.0085,,
0.4615,59,33.0,24.7,0.0075,,
0.4700,60,33.8,24.7,0.0075,,
0.4785,61,34.6,24.7,0.0075,,
0.4870,62,35.4,24.7,0.0075,,
0.4945,63,36.1,24.7,0.0075,,
0.5030,64,36.9,24.7,0.0085,,
0.5115,65,37.7,24.7,0.0075,,
0.5195,66,38.5,24.7,0.0075,,
0.5280,67,39.2,24.7,0.0075,,
0.5365,68,40.1,24.7,0.0075,,
0.5440,69,40.8,24.7,0.0075,,
0.5525,70,41.5,24.7,0.0085,,
0.5610,71,42.3,24.7,0.0075,,
0.5695,72,43.1,24.7,0.0075,,
0.5780,73,43.9,24.7,0.0075,,
0.5860,74,44.5,24.7,0.0080,,
0.5940,75,45.3,24.7,0.0080,,
0.6025,76,46.1,24.7,0.0085,,
0.6105,77,47.0,24.7,0.0075,,
0.6190,78,47.8,24.7,0.0075,,
0.6275,79,48.5,24.7,0.0075,,
0.6350,80,49.2,24.7,0.0075,,
0.6435,81,50.0,24.7,0.0085,,
0.6520,82,50.8,24.7,0.0075,,
0.6605,83,51.6,24.7,0.0075,,
0.6690,84,52.3,24.8,0.0075,,
0.6775,85,53.1,24.7,0.0085,,
0.6850,86,53.9,24.7,0.0075,,
0.6935,87,54.7,24.7,0.0075,,
0.7020,88,55.4,24.7,0.0075,,
0.7100,89,56.3,24.8,0.0075,,
0.7185,90,57.1,24.8,0.0075,,
0.7260,91,57.8,24.8,0.0075,,
0.7345,92,58.6,24.8,0.0085,,
0.7430,93,59.4,24.8,0.0075,,
0.7515,94,60.3,24.8,0.0075,,
0.7600,95,61.1,24.8,0.0075,,
0.7685,96,61.9,24.8,0.0075,,
0.7760,97,62.7,24.8,0.0075,,
0.7845,98,63.5,24.8,0.0085,,
0.7930,99,64.4,24.8,0.0075,,
0.8015,100,65.3,24.8,0.0075,,
0.8095,101,66.1,24.8,0.0075,,
0.8175,102,66.9,24.8,0.0080,,
0.8255,103,67.8,24.8,0.0080,,
0.8340,104,68.7,24.8,0.0075,,
0.8425,105,69.6,24.8,0.0075,,
0.8510,106,70.4,24.8,0.0075,,
0.8595,107,71.3,24.8,0.0075,,
0.8670,108,72.3,24.8,0.0075,,
0.8755,109,73.2,24.8,0.0085,,
0.8840,110,74.1,24.8,0.0075,,
0.8925,111,75.1,24.8,0.0075,,
0.9005,112,76.1,24.8,0.0075,,
0.9085,113,77.0,24.8,0.0080,,
0.9170,114,78.0,24.8,0.0085,,
0.9250,115,79.1,24.8,0.0075,,
0.9335,116,80.2,24.8,0.0075,,
0.9420,117,81.3,24.8,0.0075,,
0.9505,118,82.4,24.8,0.0075,,
0.9580,119,83.4,24.8,0.0075,,
0.9665,120,84.6,24.8,0.0085,,
0.9750,121,85.8,24.8,0.0075,,
0.9835,122,87.0,24.8,0.0075,,
0.9920,123,88.3,24.8,0.0075,,
1.0000,124,89.5,24.8,0.0080,,
1.0080,125,90.8,24.8,0.0080,,
1.0165,126,92.2,24.8,0.0085,,
1.0245,127,93.6,24.8,0.0075,,
1.0330,128,95.2,24.8,0.0075,,
1.0415,129,96.6,24.8,0.0075,,
1.0490,130,98.2,24.8,0.0075,,
1.0575,131,99.9,24.8,0.0085,,
1.0660,132,101.6,24.8,0.0075,,
1.0745,133,103.3,24.8,0.0075,,
1.0830,134,105.3,24.8,0.0075,,
1.0915,135,107.1,24.8,0.0085,,
1.0990,136,109.3,24.8,0.0075,,
1.1075,137,111.4,24.8,0.0085,,
1.1155,138,113.9,24.8,0.0075,,
1.1240,139,116.2,24.8,0.0075,,
1.1325,140,118.9,24.8,0.0075,,
1.1400,141,121.5,24.8,0.0075,,
1.1485,142,124.4,24.8,0.0085,,
1.1570,143,127.8,24.8,0.0085,,
1.1655,144,131.1,24.8,0.0075,,
1.1740,145,134.6,24.8,0.0075,,
1.1825,146,138.2,24.8,0.0075,,
1.1900,147,141.5,24.8,0.0075,,
1.1985,148,145.4,24.8,0.0085,,
1.2070,149,148.9,24.8,0.0075,,
1.2150,150,152.5,24.8,0.0075,,
1.2235,151,156.2,24.8,0.0075,,
1.2320,152,159.3,24.8,0.0085,,
1.2395,153,162.4,24.8,0.0075,,
1.2480,154,165.6,24.8,0.0075,,
1.2565,155,168.5,24.8,0.0075,,
1.2650,156,171.1,24.8,0.0075,,
1.2735,157,173.6,24.8,0.0075,,
1.2810,158,175.7,24.8,0.0075,,
1.2895,159,177.8,24.8,0.0085,,
1.2980,160,179.8,24.8,0.0075,,
1.3060,161,181.7,24.8,0.0075,,
1.3145,162,183.4,24.8,0.0075,,
1.3230,163,184.9,24.8,0.0085,,
1.3250,163,185.1,24.8,0.0065,,
1.3250,403,188.3,24.9,0.0000,,
1.3255,404,188.3,24.9,0.0005,,
1.3270,405,188.4,24.9,0.0010,,
1.3295,406,188.5,24.9,0.0020,,
1.3335,407,188.8,24.9,0.0030,,
1.3400,408,189.6,24.9,0.0045,,
1.3485,409,190.6,24.9,0.0060,,
1.3560,410,191.8,24.9,0.0060,,
1.3645,411,192.8,24.9,0.0065,,
1.3730,412,194.0,24.9,0.0060,,
1.3815,413,195.2,24.9,0.0060,,
1.3895,414,196.3,24.9,0.0055,,
1.3980,415,197.3,24.9,0.0065,,
1.4055,416,198.2,24.9,0.0060,,
1.4140,417,199.1,24.9,0.0065,,
1.4225,418,200.2,24.9,0.0060,,
1.4310,419,201.0,24.9,0.0060,,
1.4395,420,201.9,24.9,0.0060,,
1.4470,421,202.7,24.9,0.0060,,
1.4555,422,203.5,24.9,0.0065,,
1.4640,423,204.3,24.9,0.0065,,
1.4725,424,205.2,24.9,0.0060,,
1.4805,425,205.9,24.9,0.0055,,
1.4890,426,206.6,24.9,0.0060,,
1.4970,427,207.2,24.9,0.0060,,
1.5050,428,207.9,24.9,0.0060,,
1.5135,429,208.6,24.9,0.0065,,
1.5220,430,209.2,24.9,0.0060,,
1.5305,431,209.9,24.9,0.0060,,
1.5390,432,210.5,24.9,0.0060,,
1.5465,433,211.1,24.9,0.0060,,
1.5550,434,211.7,24.9,0.0065,,
1.5635,435,212.3,24.9,0.0060,,
1.5720,436,212.8,24.9,0.0060,,
1.5800,437,213.4,24.9,0.0055,,
1.5885,438,213.9,24.9,0.0065,,
1.5960,439,214.5,24.9,0.0060,,
1.6045,440,214.9,24.9,0.0065,,
1.6130,441,215.5,24.9,0.0060,,
1.6215,442,216.0,24.9,0.0060,,
1.6300,443,216.4,24.9,0.0060,,
1.6375,444,216.9,24.9,0.0060,,
1.6460,445,217.4,24.9,0.0065,,
1.6545,446,217.9,24.9,0.0065,,
1.6630,447,218.3,24.9,0.0060,,
1.6710,448,218.8,24.9,0.0055,,
1.6795,449,219.2,24.9,0.0065,,
1.6875,450,219.6,24.9,0.0060,,
1.6955,451,220.0,24.9,0.0060,,
1.7040,452,220.5,24.9,0.0060,,
1.7125,453,220.9,24.9,0.0060,,
1.7210,454,221.3,24.9,0.0060,,
1.7285,455,221.6,24.9,0.0060,,
1.7370,456,222.1,24.9,0.0065,,
1.7455,457,222.5,24.9,0.0065,,
1.7540,458,222.9,24.9,0.0060,,
1.7625,459,223.2,24.9,0.0060,,
1.7705,460,223.7,24.9,0.0055,,
1.7785,461,224.0,24.9,0.0060,,
1.7865,462,224.4,24.9,0.0060,,
1.7950,463,224.7,24.9,0.0060,,
1.8035,464,225.1,24.9,0.0060,,
1.8120,465,225.4,24.9,0.0060,,
1.8195,466,225.8,24.9,0.0060,,
1.8280,467,226.1,24.9,0.0065,,
1.8365,468,226.4,24.9,0.0065,,
1.8450,469,226.8,24.9,0.0060,,
1.8535,470,227.1,24.9,0.0060,,
1.8615,471,227.4,24.9,0.0055,,
1.8695,472,227.7,24.9,0.0060,,
1.8780,473,228.0,24.9,0.0065,,
1.8860,474,228.3,24.9,0.0055,,
1.8945,475,228.6,24.9,0.0060,,
1.9030,476,228.9,24.9,0.0060,,
1.9115,477,229.2,24.9,0.0065,,
1.9190,478,229.5,24.9,0.0060,,
1.9275,479,229.8,24.9,0.0065,,
1.9360,480,230.1,24.9,0.0060,,
1.9445,481,230.4,24.9,0.0060,,
1.9530,482,230.7,24.9,0.0060,,
1.9605,483,231.0,24.9,0.0060,,
1.9690,484,231.2,24.9,0.0065,,
1.9775,485,231.5,24.9,0.0060,,
1.9855,486,231.8,24.9,0.0055,,
1.9940,487,232.0,24.9,0.0060,,
2.0025,488,232.2,24.9,0.0065,,
2.0100,489,232.6,24.9,0.0060,,
2.0185,490,232.8,24.9,0.0065,,
2.0270,491,233.1,24.9,0.0060,,
2.0355,492,233.3,24.9,0.0060,,
2.0440,493,233.6,24.9,0.0060,,
2.0515,494,233.8,24.9,0.0060,,
2.0595,495,234.1,24.9,0.0060,,
2.0650,496,234.3,24.9,0.0040,,
2.0685,497,234.5,24.9,0.0025,,
2.0705,498,234.5,24.9,0.0015,,
2.0720,499,234.6,24.9,0.0010,,
2.0740,500,234.7,24.9,0.0015,,
2.0770,501,234.7,24.9,0.0025,,
2.0810,502,234.8,24.9,0.0030,,
2.0860,503,235.0,24.9,0.0035,,
2.0905,504,235.0,24.9,0.0030,,
Scope 1/1, Sample 7/9 (7B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-29.8,24.7,NaN,,
0.0005,1,-30.1,24.7,0.0005,,
0.0025,2,-30.2,24.7,0.0020,,
0.0050,3,-30.1,24.7,0.0025,,
0.0090,4,-29.8,24.7,0.0035,,
0.0150,5,-29.3,24.7,0.0055,,
0.0235,6,-28.2,24.7,0.0075,,
0.0310,7,-26.8,24.7,0.0075,,
0.0395,8,-25.0,24.7,0.0085,,
0.0480,9,-22.8,24.7,0.0075,,
0.0565,10,-20.5,24.7,0.0075,,
0.0650,11,-18.0,24.7,0.0075,,
0.0735,12,-15.8,24.7,0.0085,,
0.0810,13,-13.5,24.7,0.0075,,
0.0895,14,-11.3,24.7,0.0085,,
0.0980,15,-9.5,24.7,0.0075,,
0.1065,16,-7.8,24.7,0.0075,,
0.1145,17,-6.1,24.7,0.0075,,
0.1225,18,-4.7,24.7,0.0080,,
0.1305,19,-3.2,24.7,0.0080,,
0.1390,20,-1.3,24.7,0.0075,,
0.1475,21,-0.3,24.7,0.0075,,
0.1560,22,0.6,24.7,0.0075,,
0.1645,23,1.6,24.7,0.0085,,
0.1720,24,2.6,24.7,0.0075,,
0.1805,25,3.7,24.7,0.0075,,
0.1890,26,4.7,24.7,0.0075,,
0.1975,27,5.7,24.7,0.0075,,
0.2060,28,6.6,24.7,0.0075,,
0.2135,29,7.4,24.7,0.0075,,
0.2220,30,8.4,24.8,0.0085,,
0.2300,31,9.5,24.7,0.0080,,
0.2385,32,10.4,24.8,0.0075,,
0.2470,33,11.5,24.8,0.0075,,
0.2555,34,12.5,24.8,0.0075,,
0.2630,35,13.3,24.8,0.0075,,
0.2715,36,14.2,24.8,0.0085,,
0.2800,37,15.1,24.8,0.0075,,
0.2885,38,16.0,24.7,0.0075,,
0.2970,39,16.8,24.8,0.0075,,
0.3045,40,17.6,24.8,0.0075,,
0.3130,41,18.5,24.8,0.0085,,
0.3215,42,19.4,24.8,0.0085,,
0.3295,43,20.2,24.8,0.0075,,
0.3380,44,21.0,24.8,0.0075,,
0.3465,45,21.9,24.8,0.0075,,
0.3540,46,22.7,24.8,0.0075,,
0.3625,47,23.5,24.8,0.0085,,
0.3710,48,24.4,24.8,0.0075,,
0.3795,49,25.1,24.8,0.0075,,
0.3880,50,26.1,24.8,0.0075,,
0.3965,51,26.8,24.8,0.0085,,
0.4040,52,27.6,24.8,0.0075,,
0.4125,53,28.4,24.8,0.0085,,
0.4205,54,29.2,24.8,0.0075,,
0.4290,55,30.0,24.8,0.0075,,
0.4375,56,30.8,24.8,0.0075,,
0.4450,57,31.5,24.8,0.0075,,
0.4535,58,32.3,24.8,0.0085,,
0.4620,59,33.2,24.8,0.0085,,
0.4705,60,34.0,24.8,0.0075,,
0.4790,61,34.8,24.8,0.0075,,
0.4875,62,35.5,24.8,0.0085,,
0.4950,63,36.3,24.8,0.0075,,
0.5035,64,37.1,24.8,0.0085,,
0.5120,65,37.9,24.8,0.0075,,
0.5200,66,38.7,24.8,0.0075,,
0.5285,67,39.5,24.8,0.0075,,
0.5360,68,40.2,24.8,0.0075,,
0.5445,69,41.0,24.8,0.0085,,
0.5530,70,41.8,24.8,0.0075,,
0.5615,71,42.6,24.8,0.0075,,
0.5700,72,43.4,24.8,0.0075,,
0.5785,73,44.2,24.8,0.0075,,
0.5860,74,44.9,24.8,0.0075,,
0.5945,75,45.7,24.8,0.0085,,
0.6030,76,46.4,24.8,0.0075,,
0.6115,77,47.2,24.8,0.0075,,
0.6195,78,48.0,24.8,0.0075,,
0.6275,79,48.7,24.8,0.0080,,
0.6360,80,49.6,24.8,0.0085,,
0.6440,81,50.3,24.8,0.0080,,
0.6525,82,51.1,24.8,0.0075,,
0.6610,83,52.0,24.8,0.0075,,
0.6695,84,52.7,24.8,0.0075,,
0.6770,85,53.4,24.8,0.0075,,
0.6855,86,54.2,24.8,0.0085,,
0.6940,87,55.1,24.8,0.0075,,
0.7025,88,55.8,24.8,0.0075,,
0.7110,89,56.6,24.8,0.0075,,
0.7190,90,57.4,24.8,0.0080,,
0.7270,91,58.2,24.8,0.0080,,
0.7350,92,59.0,24.8,0.0075,,
0.7435,93,59.9,24.8,0.0075,,
0.7520,94,60.7,24.8,0.0075,,
0.7605,95,61.6,24.8,0.0075,,
0.7680,96,62.4,24.8,0.0075,,
0.7765,97,63.2,24.8,0.0085,,
0.7850,98,64.0,24.8,0.0075,,
0.7935,99,65.0,24.8,0.0075,,
0.8020,100,65.8,24.8,0.0075,,
0.8105,101,66.6,24.8,0.0085,,
0.8180,102,67.5,24.8,0.0075,,
0.8265,103,68.4,24.8,0.0085,,
0.8345,104,69.3,24.8,0.0075,,
0.8430,105,70.2,24.8,0.0075,,
0.8515,106,71.1,24.8,0.0075,,
0.8590,107,72.0,24.8,0.0075,,
0.8675,108,73.1,24.8,0.0085,,
0.8760,109,74.0,24.8,0.0075,,
0.8845,110,75.0,24.8,0.0075,,
0.8930,111,76.0,24.8,0.0075,,
0.9015,112,77.0,24.8,0.0075,,
0.9090,113,77.9,24.8,0.0075,,
0.9175,114,79.0,24.8,0.0085,,
0.9260,115,80.1,24.8,0.0075,,
0.9340,116,81.2,24.8,0.0075,,
0.9425,117,82.3,24.8,0.0075,,
0.9500,118,83.4,24.8,0.0075,,
0.9585,119,84.5,24.8,0.0085,,
0.9670,120,85.7,24.8,0.0085,,
0.9755,121,87.1,24.8,0.0075,,
0.9840,122,88.3,24.8,0.0075,,
0.9925,123,89.6,24.8,0.0075,,
1.0000,124,90.8,24.8,0.0075,,
1.0085,125,92.1,24.8,0.0085,,
1.0170,126,93.7,24.8,0.0075,,
1.0250,127,95.1,24.8,0.0075,,
1.0335,128,96.7,24.8,0.0075,,
1.0420,129,98.4,24.8,0.0075,,
1.0495,130,99.9,24.8,0.0075,,
1.0580,131,101.7,24.8,0.0085,,
1.0665,132,103.6,24.8,0.0075,,
1.0750,133,105.4,24.8,0.0075,,
1.0835,134,107.7,24.8,0.0075,,
1.0920,135,109.5,24.8,0.0085,,
1.0995,136,111.8,24.8,0.0075,,
1.1080,137,114.3,24.8,0.0075,,
1.1165,138,116.6,24.8,0.0075,,
1.1245,139,119.4,24.8,0.0075,,
1.1330,140,122.3,24.8,0.0075,,
1.1410,141,125.2,24.8,0.0080,,
1.1490,142,128.5,24.8,0.0080,,
1.1575,143,131.8,24.8,0.0075,,
1.1660,144,135.6,24.8,0.0075,,
1.1745,145,139.2,24.8,0.0075,,
1.1820,146,142.6,24.8,0.0075,,
1.1905,147,146.3,24.8,0.0085,,
1.1990,148,149.8,24.8,0.0075,,
1.2075,149,153.5,24.8,0.0075,,
1.2160,150,157.1,24.8,0.0075,,
1.2240,151,160.4,24.8,0.0075,,
1.2320,152,163.4,24.8,0.0080,,
1.2400,153,166.4,24.8,0.0080,,
1.2485,154,169.4,24.8,0.0075,,
1.2570,155,172.0,24.8,0.0075,,
1.2655,156,174.4,24.8,0.0075,,
1.2740,157,176.5,24.8,0.0085,,
1.2815,158,178.6,24.8,0.0075,,
1.2900,159,180.5,24.8,0.0085,,
1.2985,160,182.5,24.8,0.0075,,
1.3070,161,184.2,24.8,0.0075,,
1.3140,162,185.1,24.8,0.0070,,
1.3140,402,188.4,24.9,0.0000,,
1.3145,403,188.4,24.9,0.0005,,
1.3160,404,188.4,24.9,0.0015,,
1.3185,405,188.5,24.9,0.0025,,
1.3225,406,189.0,24.9,0.0035,,
1.3285,407,189.5,24.9,0.0050,,
1.3370,408,190.5,24.9,0.0075,,
1.3445,409,191.7,24.9,0.0070,,
1.3530,410,193.0,24.9,0.0075,,
1.3615,411,194.2,24.9,0.0070,,
1.3695,412,195.3,24.9,0.0065,,
1.3780,413,196.4,24.9,0.0070,,
1.3855,414,197.3,24.9,0.0070,,
1.3940,415,198.3,24.9,0.0075,,
1.4025,416,199.3,24.9,0.0075,,
1.4110,417,200.2,24.9,0.0070,,
1.4195,418,201.1,24.9,0.0070,,
1.4280,419,201.9,24.9,0.0075,,
1.4355,420,202.8,24.9,0.0070,,
1.4440,421,203.7,24.9,0.0075,,
1.4525,422,204.4,24.9,0.0070,,
1.4605,423,205.1,24.9,0.0065,,
1.4690,424,206.0,24.9,0.0070,,
1.4765,425,206.6,24.9,0.0070,,
1.4850,426,207.3,24.9,0.0075,,
1.4935,427,208.0,24.9,0.0075,,
1.5020,428,208.7,24.9,0.0070,,
1.5105,429,209.4,24.9,0.0070,,
1.5190,430,210.1,24.9,0.0070,,
1.5265,431,210.6,24.9,0.0070,,
1.5350,432,211.2,24.9,0.0075,,
1.5435,433,211.8,24.9,0.0070,,
1.5520,434,212.4,24.9,0.0070,,
1.5600,435,213.0,24.9,0.0065,,
1.5685,436,213.5,24.9,0.0075,,
1.5760,437,214.0,24.9,0.0070,,
1.5845,438,214.6,24.9,0.0075,,
1.5930,439,215.1,24.9,0.0070,,
1.6015,440,215.6,24.9,0.0070,,
1.6100,441,216.1,24.9,0.0070,,
1.6175,442,216.5,24.9,0.0070,,
1.6260,443,217.0,24.9,0.0075,,
1.6345,444,217.6,24.9,0.0075,,
1.6430,445,218.1,24.9,0.0070,,
1.6510,446,218.5,24.9,0.0065,,
1.6595,447,219.0,24.9,0.0070,,
1.6670,448,219.3,24.9,0.0070,,
1.6755,449,219.9,24.9,0.0075,,
1.6840,450,220.3,24.9,0.0070,,
1.6925,451,220.7,24.9,0.0070,,
1.7010,452,221.1,24.9,0.0070,,
1.7095,453,221.5,24.9,0.0075,,
1.7170,454,221.9,24.9,0.0070,,
1.7255,455,222.3,24.9,0.0075,,
1.7340,456,222.7,24.9,0.0070,,
1.7425,457,223.1,24.9,0.0070,,
1.7510,458,223.5,24.9,0.0070,,
1.7585,459,223.8,24.9,0.0070,,
1.7665,460,224.2,24.9,0.0075,,
1.7750,461,224.5,25.0,0.0070,,
1.7835,462,224.9,25.0,0.0070,,
1.7920,463,225.3,24.9,0.0070,,
1.8005,464,225.5,24.9,0.0075,,
1.8080,465,226.0,24.9,0.0070,,
1.8165,466,226.3,24.9,0.0075,,
1.8250,467,226.6,24.9,0.0070,,
1.8335,468,226.9,24.9,0.0070,,
1.8420,469,227.3,24.9,0.0070,,
1.8495,470,227.6,24.9,0.0070,,
1.8580,471,227.9,24.9,0.0075,,
1.8660,472,228.2,25.0,0.0065,,
1.8745,473,228.5,25.0,0.0070,,
1.8830,474,228.9,25.0,0.0070,,
1.8915,475,229.1,24.9,0.0070,,
1.8990,476,229.4,25.0,0.0070,,
1.9075,477,229.7,25.0,0.0075,,
1.9160,478,230.0,25.0,0.0070,,
1.9245,479,230.3,25.0,0.0070,,
