Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1488
Scope 1/1, Sample 1/8 (H1_T1-A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.9090,113,79.3,19.0,0.0075,,
0.9175,114,80.2,19.0,0.0085,,
0.9250,115,81.2,19.0,0.0070,,
0.9335,116,82.3,19.0,0.0075,,
0.9420,117,83.4,19.0,0.0075,,
0.9505,118,84.8,19.0,0.0075,,
0.9590,119,86.2,19.0,0.0075,,
0.9665,120,87.3,19.0,0.0075,,
0.9750,121,88.7,19.0,0.0075,,
0.9835,122,90.3,19.0,0.0075,,
0.9915,123,91.7,19.0,0.0075,,
1.0000,124,93.2,19.0,0.0075,,
1.0085,125,94.6,19.0,0.0075,,
1.0160,126,95.6,19.0,0.0070,,
1.0245,127,97.1,19.0,0.0075,,
1.0330,128,98.7,19.0,0.0075,,
1.0415,129,100.5,19.0,0.0075,,
1.0500,130,102.3,19.0,0.0075,,
1.0585,131,103.9,19.0,0.0085,,
1.0660,132,106.0,19.0,0.0070,,
1.0745,133,108.0,19.0,0.0075,,
1.0830,134,110.4,19.0,0.0075,,
1.0910,135,113.0,19.0,0.0075,,
1.0995,136,115.5,19.0,0.0075,,
1.1080,137,117.6,19.0,0.0085,,
1.1155,138,120.7,19.0,0.0070,,
1.1240,139,123.5,19.0,0.0075,,
1.1325,140,126.4,19.0,0.0075,,
1.1410,141,130.0,19.0,0.0075,,
1.1490,142,133.7,19.0,0.0075,,
1.1575,143,136.8,19.0,0.0085,,
1.1650,144,140.3,19.0,0.0070,,
1.1735,145,144.2,19.0,0.0075,,
1.1820,146,147.6,19.0,0.0075,,
1.1905,147,151.4,19.0,0.0075,,
1.1990,148,154.9,19.0,0.0075,,
1.2075,149,157.7,19.0,0.0085,,
1.2150,150,161.1,19.0,0.0070,,
1.2235,151,164.0,19.0,0.0075,,
1.2320,152,166.6,19.0,0.0075,,
1.2400,153,169.3,19.0,0.0075,,
1.2485,154,171.7,19.0,0.0075,,
1.2570,155,173.8,19.0,0.0085,,
1.2645,156,176.0,19.0,0.0070,,
1.2730,157,178.0,19.0,0.0075,,
1.2815,158,179.7,19.0,0.0075,,
1.2900,159,181.6,19.0,0.0075,,
1.2985,160,183.1,19.0,0.0075,,
1.3060,161,184.6,19.0,0.0070,,
1.3105,162,185.0,19.0,0.0065,,
1.3105,402,188.1,19.1,0.0000,,
1.3110,403,188.1,19.1,0.0005,,
1.3125,404,188.1,19.1,0.0020,,
1.3150,405,188.2,19.1,0.0035,,
1.3190,406,188.6,19.1,0.0050,,
1.3250,407,189.1,19.1,0.0075,,
1.3335,408,189.9,19.1,0.0120,,
1.3410,409,191.0,19.1,0.0105,,
1.3495,410,192.2,19.1,0.0120,,
1.3580,411,193.2,19.1,0.0105,,
1.3665,412,194.4,19.1,0.0105,,
1.3745,413,195.3,19.1,0.0100,,
1.3830,414,196.2,19.1,0.0120,,
1.3905,415,197.1,19.1,0.0105,,
1.3990,416,198.1,19.1,0.0120,,
1.4075,417,198.9,19.1,0.0105,,
1.4160,418,199.8,19.1,0.0105,,
1.4245,419,200.6,19.1,0.0105,,
1.4330,420,201.3,19.1,0.0120,,
1.4405,421,202.1,19.1,0.0105,,
1.4490,422,203.0,19.1,0.0120,,
1.4570,423,203.7,19.1,0.0100,,
1.4655,424,204.4,19.1,0.0105,,
1.4740,425,205.0,19.1,0.0105,,
1.4825,426,205.6,19.1,0.0120,,
1.4900,427,206.3,19.1,0.0105,,
1.4985,428,207.0,19.1,0.0120,,
1.5070,429,207.4,19.1,0.0105,,
1.5155,430,208.1,19.1,0.0105,,
1.5240,431,208.7,19.1,0.0105,,
1.5315,432,209.2,19.1,0.0105,,
1.5400,433,209.8,19.1,0.0120,,
1.5480,434,210.4,19.1,0.0115,,
1.5565,435,210.9,19.1,0.0105,,
1.5650,436,211.5,19.1,0.0105,,
1.5735,437,212.1,19.1,0.0105,,
1.5810,438,212.5,19.1,0.0105,,
1.5895,439,212.9,19.1,0.0120,,
1.5980,440,213.4,19.1,0.0120,,
1.6065,441,213.9,19.1,0.0105,,
1.6145,442,214.3,19.1,0.0100,,
1.6230,443,214.9,19.1,0.0105,,
1.6310,444,215.3,19.1,0.0115,,
1.6390,445,215.7,19.1,0.0115,,
1.6475,446,216.2,19.1,0.0105,,
1.6560,447,216.6,19.1,0.0105,,
1.6645,448,217.1,19.1,0.0105,,
1.6730,449,217.5,19.1,0.0120,,
1.6805,450,217.8,19.1,0.0105,,
1.6890,451,218.3,19.1,0.0105,,
1.6975,452,218.6,19.1,0.0105,,
1.7055,453,219.0,19.1,0.0100,,
1.7140,454,219.4,19.1,0.0105,,
1.7225,455,219.9,19.1,0.0105,,
1.7300,456,220.2,19.1,0.0105,,
1.7385,457,220.6,19.2,0.0120,,
1.7470,458,220.9,19.1,0.0105,,
1.7555,459,221.4,19.2,0.0105,,
1.7640,460,221.7,19.1,0.0105,,
1.7725,461,222.0,19.1,0.0120,,
1.7800,462,222.4,19.2,0.0105,,
1.7880,463,222.7,19.2,0.0115,,
1.7965,464,223.0,19.2,0.0120,,
1.8050,465,223.4,19.2,0.0105,,
1.8135,466,223.7,19.2,0.0105,,
1.8220,467,224.0,19.2,0.0120,,
1.8295,468,224.3,19.2,0.0105,,
1.8380,469,224.6,19.2,0.0120,,
1.8465,470,224.9,19.2,0.0105,,
1.8550,471,225.3,19.2,0.0105,,
1.8630,472,225.5,19.2,0.0100,,
1.8715,473,225.8,19.2,0.0120,,
1.8790,474,226.1,19.2,0.0105,,
1.8875,475,226.4,19.2,0.0120,,
1.8960,476,226.7,19.2,0.0105,,
1.9045,477,226.9,19.2,0.0105,,
1.9130,478,227.3,19.2,0.0105,,
1.9205,479,227.6,19.2,0.0105,,
1.9290,480,227.8,19.2,0.0120,,
1.9375,481,228.1,19.2,0.0120,,
1.9460,482,228.4,19.2,0.0105,,
1.9540,483,228.6,19.2,0.0100,,
1.9625,484,228.9,19.2,0.0120,,
1.9700,485,229.2,19.2,0.0105,,
1.9785,486,229.5,19.2,0.0120,,
1.9870,487,229.7,19.2,0.0105,,
1.9955,488,230.0,19.2,0.0105,,
2.0040,489,230.2,19.2,0.0105,,
2.0125,490,230.4,19.2,0.0105,,
2.0200,491,230.6,19.2,0.0105,,
2.0285,492,230.9,19.2,0.0120,,
2.0365,493,231.2,19.2,0.0115,,
2.0450,494,231.3,19.2,0.0105,,
2.0535,495,231.6,19.2,0.0105,,
2.0620,496,231.9,19.2,0.0105,,
2.0695,497,232.0,19.2,0.0105,,
2.0780,498,232.3,19.2,0.0120,,
2.0865,499,232.6,19.2,0.0120,,
2.0950,500,232.8,19.2,0.0105,,
2.1030,501,233.0,19.2,0.0100,,
2.1115,502,233.2,19.2,0.0105,,
2.1200,503,233.4,19.2,0.0120,,
2.1275,504,233.6,19.2,0.0105,,
2.1360,505,233.8,19.2,0.0120,,
2.1445,506,234.0,19.2,0.0105,,
2.1525,507,234.3,19.2,0.0100,,
2.1575,508,234.4,19.2,0.0060,,
2.1590,509,234.6,19.2,0.0020,,
2.1595,510,234.6,19.2,0.0005,,
2.1610,511,234.6,19.2,0.0020,,
2.1630,512,234.7,19.2,0.0025,,
2.1660,513,234.7,19.2,0.0035,,
2.1705,514,234.8,19.2,0.0055,,
2.1760,515,234.9,19.2,0.0080,,
2.1800,516,235.0,19.2,0.0065,,
Scope 1/1, Sample 6/8 (H1_T3-B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-23.7,19.0,NaN,,
0.0010,1,-24.1,19.0,0.0010,,
0.0025,2,-24.1,19.0,0.0015,,
0.0050,3,-24.1,19.0,0.0025,,
0.0090,4,-23.8,19.0,0.0035,,
0.0150,5,-23.2,19.0,0.0055,,
0.0235,6,-22.0,19.0,0.0075,,
0.0320,7,-19.9,19.0,0.0075,,
0.0405,8,-17.3,19.0,0.0075,,
0.0490,9,-14.9,19.0,0.0075,,
0.0565,10,-12.1,19.0,0.0070,,
0.0650,11,-9.6,19.0,0.0075,,
0.0735,12,-7.1,19.1,0.0075,,
0.0815,13,-5.1,19.0,0.0075,,
0.0900,14,-2.9,19.0,0.0075,,
0.0975,15,-0.8,19.1,0.0070,,
0.1060,16,0.1,19.0,0.0075,,
0.1145,17,1.5,19.1,0.0075,,
0.1230,18,2.8,19.1,0.0075,,
0.1315,19,4.0,19.1,0.0075,,
0.1400,20,5.0,19.1,0.0075,,
0.1475,21,6.0,19.1,0.0070,,
0.1560,22,7.0,19.1,0.0075,,
0.1645,23,7.9,19.1,0.0075,,
0.1725,24,9.0,19.1,0.0075,,
0.1810,25,10.1,19.1,0.0075,,
0.1895,26,10.9,19.1,0.0075,,
0.1970,27,11.8,19.1,0.0070,,
0.2055,28,12.7,19.1,0.0075,,
0.2140,29,13.6,19.1,0.0075,,
0.2225,30,14.5,19.1,0.0075,,
0.2310,31,15.4,19.1,0.0075,,
0.2385,32,16.2,19.1,0.0070,,
0.2470,33,17.0,19.1,0.0075,,
0.2555,34,17.7,19.1,0.0075,,
0.2635,35,18.5,19.1,0.0075,,
0.2720,36,19.2,19.1,0.0075,,
0.2805,37,19.9,19.1,0.0075,,
0.2880,38,20.6,19.1,0.0070,,
0.2965,39,21.3,19.1,0.0075,,
0.3050,40,22.1,19.1,0.0075,,
0.3135,41,22.8,19.1,0.0075,,
0.3220,42,23.6,19.1,0.0075,,
0.3300,43,24.4,19.1,0.0075,,
0.3380,44,25.0,19.1,0.0075,,
0.3460,45,25.8,19.1,0.0075,,
0.3545,46,26.7,19.1,0.0075,,
0.3630,47,27.6,19.1,0.0075,,
0.3715,48,28.2,19.1,0.0075,,
0.3800,49,28.9,19.1,0.0075,,
0.3875,50,29.6,19.1,0.0070,,
0.3960,51,30.3,19.1,0.0075,,
0.4045,52,31.1,19.1,0.0075,,
0.4130,53,31.7,19.1,0.0075,,
0.4210,54,32.5,19.1,0.0075,,
0.4295,55,33.1,19.1,0.0075,,
0.4370,56,33.8,19.1,0.0070,,
0.4455,57,34.6,19.1,0.0075,,
0.4540,58,35.3,19.1,0.0075,,
0.4625,59,36.1,19.1,0.0075,,
0.4710,60,36.8,19.1,0.0075,,
0.4795,61,37.4,19.1,0.0075,,
0.4870,62,38.1,19.1,0.0070,,
0.4955,63,38.8,19.1,0.0075,,
0.5035,64,39.5,19.1,0.0075,,
0.5120,65,40.1,19.1,0.0075,,
0.5205,66,40.8,19.1,0.0075,,
0.5290,67,41.4,19.1,0.0075,,
0.5365,68,42.0,19.1,0.0070,,
0.5450,69,42.8,19.1,0.0075,,
0.5535,70,43.7,19.1,0.0075,,
0.5620,71,44.4,19.1,0.0075,,
0.5705,72,45.0,19.1,0.0075,,
0.5785,73,45.6,19.1,0.0080,,
0.5865,74,46.4,19.1,0.0075,,
0.5945,75,47.3,19.1,0.0075,,
0.6030,76,47.9,19.1,0.0075,,
0.6115,77,48.7,19.1,0.0075,,
0.6200,78,49.5,19.1,0.0075,,
0.6275,79,50.1,19.1,0.0070,,
0.6360,80,50.9,19.1,0.0075,,
0.6445,81,51.7,19.1,0.0075,,
0.6530,82,52.4,19.1,0.0075,,
0.6610,83,53.2,19.1,0.0075,,
0.6695,84,53.8,19.1,0.0075,,
0.6775,85,54.6,19.1,0.0075,,
0.6855,86,55.5,19.1,0.0075,,
0.6940,87,56.3,19.1,0.0075,,
0.7025,88,57.0,19.1,0.0075,,
0.7110,89,57.8,19.1,0.0075,,
0.7195,90,58.6,19.1,0.0075,,
0.7270,91,59.3,19.1,0.0070,,
0.7355,92,60.1,19.1,0.0075,,
0.7440,93,60.8,19.1,0.0075,,
0.7520,94,61.6,19.1,0.0075,,
0.7605,95,62.5,19.1,0.0075,,
0.7690,96,63.7,19.1,0.0075,,
0.7765,97,64.2,19.1,0.0070,,
0.7850,98,65.1,19.1,0.0075,,
0.7935,99,65.7,19.1,0.0075,,
0.8020,100,66.5,19.1,0.0075,,
0.8105,101,67.6,19.1,0.0075,,
0.8190,102,68.3,19.1,0.0085,,
0.8265,103,69.2,19.1,0.0070,,
0.8350,104,70.1,19.1,0.0075,,
0.8430,105,71.0,19.1,0.0075,,
0.8515,106,71.9,19.1,0.0075,,
0.8600,107,72.9,19.1,0.0075,,
0.8685,108,73.7,19.1,0.0075,,
0.8760,109,74.7,19.1,0.0070,,
0.8845,110,75.7,19.1,0.0075,,
0.8930,111,76.7,19.1,0.0075,,
0.9015,112,77.6,19.1,0.0075,,
0.9095,113,78.5,19.1,0.0075,,
0.9180,114,79.3,19.1,0.0085,,
0.9255,115,80.4,19.1,0.0070,,
0.9340,116,81.4,19.1,0.0075,,
0.9425,117,82.6,19.1,0.0075,,
0.9510,118,83.9,19.1,0.0075,,
0.9595,119,85.2,19.1,0.0075,,
0.9670,120,86.1,19.1,0.0070,,
0.9755,121,87.1,19.1,0.0075,,
0.9840,122,88.6,19.1,0.0075,,
0.9925,123,90.1,19.1,0.0075,,
1.0005,124,91.3,19.1,0.0075,,
1.0090,125,92.6,19.1,0.0075,,
1.0175,126,94.2,19.1,0.0075,,
1.0250,127,95.8,19.1,0.0070,,
1.0335,128,97.4,19.1,0.0075,,
1.0420,129,99.0,19.1,0.0075,,
1.0505,130,100.5,19.1,0.0075,,
1.0590,131,102.3,19.1,0.0075,,
1.0665,132,104.1,19.1,0.0070,,
1.0750,133,105.9,19.1,0.0075,,
1.0830,134,107.7,19.1,0.0075,,
1.0915,135,109.6,19.1,0.0075,,
1.1000,136,111.8,19.1,0.0075,,
1.1085,137,114.4,19.1,0.0075,,
1.1160,138,116.8,19.1,0.0070,,
1.1245,139,119.5,19.1,0.0075,,
1.1330,140,122.5,19.1,0.0075,,
1.1415,141,125.5,19.1,0.0075,,
1.1495,142,128.8,19.1,0.0075,,
1.1580,143,132.5,19.1,0.0075,,
1.1655,144,135.3,19.1,0.0070,,
1.1740,145,138.9,19.1,0.0075,,
1.1825,146,142.4,19.1,0.0075,,
1.1910,147,146.0,19.1,0.0075,,
1.1995,148,149.5,19.1,0.0075,,
1.2080,149,152.8,19.1,0.0075,,
1.2160,150,156.1,19.2,0.0075,,
1.2240,151,159.3,19.2,0.0075,,
1.2320,152,162.5,19.2,0.0075,,
1.2405,153,165.3,19.2,0.0075,,
1.2490,154,168.2,19.1,0.0075,,
1.2575,155,170.6,19.2,0.0075,,
1.2650,156,172.7,19.2,0.0070,,
1.2735,157,174.9,19.2,0.0075,,
1.2820,158,177.0,19.2,0.0075,,
1.2905,159,178.9,19.2,0.0075,,
1.2985,160,180.6,19.2,0.0075,,
1.3070,161,182.3,19.2,0.0075,,
1.3155,162,183.7,19.2,0.0075,,
1.3240,163,185.0,19.2,0.0070,,
1.3240,403,188.1,19.3,0.0000,,
1.3245,404,188.1,19.3,0.0005,,
1.3260,405,188.1,19.3,0.0010,,
1.3290,406,188.2,19.3,0.0020,,
1.3330,407,188.6,19.3,0.0030,,
1.3390,408,189.2,19.3,0.0045,,
1.3475,409,190.2,19.3,0.0060,,
1.3550,410,191.2,19.3,0.0060,,
1.3635,411,192.3,19.3,0.0065,,
1.3720,412,193.3,19.3,0.0065,,
1.3805,413,194.4,19.3,0.0060,,
1.3885,414,195.4,19.3,0.0055,,
1.3970,415,196.3,19.3,0.0060,,
1.4045,416,197.0,19.3,0.0060,,
1.4130,417,198.0,19.3,0.0065,,
1.4215,418,198.8,19.3,0.0065,,
1.4300,419,199.8,19.3,0.0060,,
1.4385,420,200.6,19.3,0.0060,,
1.4470,421,201.5,19.3,0.0060,,
1.4545,422,202.1,19.3,0.0060,,
1.4630,423,202.9,19.3,0.0065,,
1.4710,424,203.6,19.3,0.0060,,
1.4795,425,204.3,19.3,0.0060,,
1.4880,426,204.9,19.3,0.0060,,
1.4965,427,205.6,19.3,0.0060,,
1.5040,428,206.2,19.3,0.0060,,
1.5125,429,206.8,19.3,0.0065,,
1.5210,430,207.5,19.3,0.0065,,
1.5295,431,208.1,19.3,0.0060,,
1.5380,432,208.7,19.3,0.0060,,
1.5460,433,209.3,19.3,0.0055,,
1.5535,434,209.8,19.3,0.0060,,
1.5620,435,210.4,19.3,0.0065,,
1.5705,436,211.0,19.3,0.0065,,
1.5790,437,211.4,19.3,0.0060,,
1.5875,438,212.0,19.3,0.0060,,
1.5960,439,212.5,19.3,0.0060,,
1.6035,440,212.9,19.3,0.0060,,
1.6120,441,213.4,19.3,0.0065,,
1.6205,442,213.9,19.3,0.0065,,
1.6285,443,214.3,19.3,0.0055,,
1.6370,444,214.9,19.3,0.0060,,
1.6455,445,215.3,19.3,0.0060,,
1.6530,446,215.7,19.3,0.0060,,
1.6615,447,216.1,19.3,0.0065,,
1.6700,448,216.6,19.3,0.0065,,
1.6785,449,217.1,19.3,0.0060,,
1.6870,450,217.4,19.3,0.0060,,
1.6955,451,217.8,19.3,0.0065,,
1.7030,452,218.2,19.3,0.0060,,
1.7115,453,218.5,19.3,0.0065,,
1.7195,454,219.0,19.3,0.0055,,
1.7280,455,219.3,19.3,0.0060,,
1.7365,456,219.7,19.3,0.0060,,
1.7440,457,220.1,19.3,0.0060,,
1.7525,458,220.4,19.3,0.0065,,
1.7610,459,220.8,19.3,0.0065,,
1.7695,460,221.2,19.3,0.0060,,
1.7780,461,221.6,19.3,0.0060,,
1.7860,462,221.9,19.3,0.0055,,
1.7945,463,222.2,19.3,0.0065,,
1.8020,464,222.6,19.3,0.0060,,
1.8105,465,222.9,19.3,0.0065,,
1.8190,466,223.2,19.3,0.0060,,
1.8275,467,223.5,19.3,0.0060,,
1.8360,468,223.9,19.3,0.0060,,
1.8435,469,224.1,19.3,0.0060,,
1.8520,470,224.5,19.3,0.0065,,
1.8605,471,224.8,19.3,0.0065,,
1.8685,472,225.2,19.3,0.0055,,
1.8770,473,225.4,19.3,0.0060,,
1.8855,474,225.7,19.3,0.0060,,
1.8930,475,225.9,19.3,0.0060,,
1.9015,476,226.2,19.3,0.0065,,
1.9100,477,226.5,19.3,0.0065,,
1.9185,478,226.8,19.3,0.0060,,
1.9270,479,227.1,19.3,0.0060,,
1.9355,480,227.4,19.3,0.0060,,
1.9430,481,227.6,19.3,0.0060,,
1.9515,482,228.0,19.3,0.0065,,
1.9595,483,228.2,19.3,0.0060,,
1.9680,484,228.5,19.3,0.0060,,
1.9765,485,228.8,19.3,0.0060,,
1.9850,486,229.0,19.3,0.0060,,
1.9925,487,229.3,19.3,0.0060,,
2.0010,488,229.5,19.3,0.0065,,
2.0095,489,229.8,19.3,0.0065,,
2.0180,490,230.0,19.3,0.0060,,
2.0265,491,230.2,19.3,0.0060,,
2.0345,492,230.5,19.3,0.0055,,
2.0420,493,230.7,19.3,0.0060,,
2.0505,494,231.0,19.3,0.0065,,
2.0590,495,231.3,19.3,0.0065,,
2.0675,496,231.5,19.3,0.0060,,
2.0760,497,231.7,19.3,0.0060,,
2.0845,498,231.9,19.3,0.0060,,
2.0920,499,232.2,19.3,0.0060,,
2.1005,500,232.5,19.3,0.0065,,
2.1085,501,232.6,19.3,0.0060,,
2.1170,502,232.8,19.3,0.0060,,
2.1255,503,233.0,19.3,0.0060,,
2.1340,504,233.3,19.3,0.0060,,
2.1415,505,233.5,19.3,0.0060,,
2.1500,506,233.7,19.3,0.0065,,
2.1585,507,234.0,19.3,0.0060,,
2.1665,508,234.1,19.3,0.0055,,
2.1740,509,234.3,19.3,0.0055,,
2.1740,510,234.5,19.3,0.0000,,
2.1785,511,234.6,19.3,0.0035,,
2.1790,512,234.6,19.3,0.0005,,
2.1810,513,234.7,19.3,0.0015,,
2.1835,514,234.7,19.3,0.0020,,
2.1875,515,234.8,19.3,0.0030,,
2.1920,516,234.9,19.3,0.0035,,
2.1975,517,235.0,19.3,0.0040,,
2.2005,518,235.0,19.3,0.0035,,
Scope 1/1, Sample 7/8 (H1_T4-A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-52.2,19.2,NaN,,
0.0010,1,-52.4,19.2,0.0010,,
0.0025,2,-52.6,19.2,0.0015,,
0.0050,3,-52.5,19.2,0.0025,,
0.0090,4,-52.3,19.2,0.0035,,
0.0150,5,-52.0,19.2,0.0055,,
0.0235,6,-51.2,19.2,0.0075,,
0.0320,7,-49.8,19.2,0.0075,,
0.0405,8,-48.4,19.2,0.0085,,
0.0480,9,-46.6,19.2,0.0070,,
0.0565,10,-44.7,19.2,0.0075,,
0.0650,11,-42.5,19.2,0.0075,,
0.0735,12,-40.2,19.2,0.0075,,
0.0820,13,-37.6,19.2,0.0075,,
0.0895,14,-35.0,19.2,0.0075,,
0.0980,15,-31.9,19.2,0.0075,,
0.1060,16,-28.7,19.2,0.0075,,
0.1145,17,-25.3,19.2,0.0075,,
0.1230,18,-21.8,19.2,0.0075,,
0.1315,19,-18.6,19.2,0.0075,,
0.1390,20,-15.9,19.2,0.0075,,
0.1475,21,-13.0,19.2,0.0075,,
0.1560,22,-10.6,19.2,0.0075,,
0.1645,23,-8.6,19.2,0.0075,,
0.1730,24,-6.7,19.2,0.0075,,
0.1810,25,-5.0,19.2,0.0075,,
0.1890,26,-3.5,19.2,0.0080,,
0.1970,27,-1.4,19.2,0.0075,,
0.2055,28,-0.1,19.2,0.0075,,
0.2140,29,0.8,19.2,0.0075,,
0.2225,30,2.0,19.2,0.0075,,
0.2310,31,3.1,19.2,0.0075,,
0.2385,32,4.2,19.2,0.0070,,
0.2470,33,5.3,19.2,0.0075,,
0.2555,34,6.3,19.2,0.0075,,
0.2635,35,7.3,19.2,0.0075,,
0.2720,36,8.2,19.2,0.0075,,
0.2800,37,9.2,19.2,0.0080,,
0.2880,38,10.3,19.2,0.0075,,
0.2965,39,11.2,19.2,0.0075,,
0.3050,40,12.1,19.2,0.0075,,
0.3135,41,13.1,19.2,0.0075,,
0.3220,42,14.2,19.2,0.0075,,
0.3295,43,14.9,19.2,0.0075,,
0.3380,44,15.9,19.2,0.0075,,
0.3465,45,16.8,19.2,0.0075,,
0.3545,46,17.6,19.2,0.0075,,
0.3630,47,18.6,19.2,0.0075,,
0.3715,48,19.3,19.2,0.0075,,
0.3790,49,20.1,19.2,0.0075,,
0.3875,50,21.0,19.2,0.0075,,
0.3960,51,21.9,19.2,0.0075,,
0.4045,52,22.7,19.2,0.0075,,
0.4130,53,23.5,19.2,0.0075,,
0.4210,54,24.4,19.2,0.0075,,
0.4290,55,25.2,19.2,0.0080,,
0.4370,56,26.0,19.3,0.0075,,
0.4455,57,27.1,19.2,0.0075,,
0.4540,58,28.1,19.2,0.0075,,
0.4625,59,28.9,19.2,0.0075,,
0.4710,60,29.6,19.3,0.0075,,
0.4785,61,30.4,19.3,0.0075,,
0.4870,62,31.1,19.3,0.0075,,
0.4955,63,31.9,19.3,0.0075,,
0.5040,64,32.7,19.3,0.0075,,
0.5120,65,33.5,19.3,0.0075,,
0.5205,66,34.3,19.3,0.0075,,
0.5280,67,35.1,19.3,0.0075,,
0.5365,68,35.9,19.3,0.0075,,
0.5450,69,36.9,19.3,0.0075,,
0.5535,70,37.8,19.3,0.0075,,
0.5620,71,38.7,19.3,0.0075,,
0.5705,72,39.5,19.3,0.0075,,
0.5780,73,40.3,19.3,0.0075,,
0.5865,74,41.0,19.3,0.0075,,
0.5945,75,41.9,19.3,0.0075,,
0.6030,76,42.7,19.3,0.0075,,
0.6115,77,43.6,19.3,0.0075,,
0.6190,78,44.3,19.3,0.0075,,
0.6275,79,45.1,19.3,0.0075,,
0.6360,80,45.7,19.3,0.0075,,
0.6445,81,46.7,19.3,0.0075,,
0.6530,82,47.7,19.3,0.0075,,
0.6615,83,48.6,19.3,0.0075,,
0.6690,84,49.3,19.3,0.0075,,
0.6775,85,50.3,19.3,0.0075,,
0.6860,86,51.0,19.3,0.0075,,
0.6940,87,51.8,19.3,0.0075,,
0.7025,88,52.5,19.3,0.0075,,
0.7110,89,53.4,19.3,0.0075,,
0.7185,90,54.3,19.3,0.0070,,
0.7270,91,55.4,19.3,0.0075,,
0.7355,92,56.2,19.3,0.0075,,
0.7440,93,57.1,19.3,0.0075,,
0.7525,94,57.9,19.3,0.0075,,
0.7610,95,58.8,19.3,0.0085,,
0.7685,96,59.7,19.3,0.0070,,
0.7770,97,60.8,19.3,0.0075,,
0.7850,98,61.7,19.3,0.0075,,
0.7935,99,62.6,19.3,0.0075,,
0.8020,100,63.4,19.3,0.0075,,
0.8105,101,64.0,19.3,0.0085,,
0.8180,102,64.7,19.3,0.0070,,
0.8265,103,65.7,19.3,0.0075,,
0.8350,104,66.6,19.3,0.0075,,
0.8430,105,67.8,19.3,0.0075,,
0.8515,106,68.8,19.3,0.0075,,
0.8600,107,69.9,19.3,0.0075,,
0.8675,108,71.1,19.3,0.0075,,
0.8760,109,72.3,19.3,0.0075,,
0.8845,110,73.3,19.3,0.0075,,
0.8930,111,74.4,19.3,0.0075,,
0.9015,112,75.2,19.3,0.0075,,
0.9100,113,76.1,19.3,0.0085,,
0.9175,114,77.1,19.3,0.0070,,
0.9260,115,78.4,19.3,0.0075,,
0.9340,116,79.6,19.3,0.0075,,
0.9425,117,80.7,19.3,0.0075,,
0.9510,118,81.9,19.3,0.0075,,
0.9595,119,83.1,19.3,0.0085,,
0.9670,120,84.5,19.3,0.0070,,
0.9755,121,86.0,19.3,0.0075,,
0.9840,122,87.0,19.3,0.0075,,
0.9925,123,88.5,19.3,0.0075,,
1.0010,124,90.0,19.3,0.0075,,
1.0085,125,91.3,19.3,0.0075,,
1.0170,126,93.0,19.3,0.0075,,
1.0250,127,95.1,19.3,0.0075,,
1.0335,128,96.9,19.3,0.0075,,
1.0420,129,98.5,19.3,0.0075,,
1.0505,130,100.2,19.3,0.0075,,
1.0590,131,101.9,19.3,0.0085,,
1.0665,132,104.0,19.3,0.0070,,
1.0750,133,105.7,19.3,0.0075,,
1.0835,134,107.6,19.3,0.0075,,
1.0915,135,110.4,19.3,0.0075,,
1.1000,136,112.6,19.3,0.0075,,
1.1080,137,115.1,19.3,0.0080,,
1.1160,138,117.8,19.3,0.0075,,
1.1245,139,120.9,19.3,0.0075,,
1.1330,140,124.3,19.3,0.0075,,
1.1415,141,127.8,19.3,0.0075,,
1.1500,142,131.6,19.3,0.0075,,
1.1575,143,134.6,19.3,0.0075,,
1.1660,144,138.0,19.3,0.0075,,
1.1745,145,141.6,19.3,0.0075,,
1.1825,146,145.4,19.3,0.0075,,
1.1910,147,149.1,19.3,0.0075,,
1.1995,148,152.6,19.3,0.0075,,
1.2070,149,156.1,19.3,0.0075,,
1.2155,150,159.0,19.3,0.0075,,
1.2240,151,162.3,19.3,0.0075,,
1.2325,152,165.4,19.3,0.0075,,
1.2410,153,168.2,19.3,0.0075,,
1.2490,154,170.7,19.3,0.0075,,
1.2570,155,172.8,19.3,0.0080,,
1.2650,156,175.0,19.3,0.0075,,
1.2735,157,177.1,19.3,0.0075,,
1.2820,158,179.0,19.3,0.0075,,
1.2905,159,180.8,19.3,0.0075,,
1.2990,160,182.6,19.3,0.0075,,
1.3065,161,183.9,19.3,0.0070,,
1.3145,162,185.0,19.3,0.0075,,
1.3145,402,188.3,19.4,0.0000,,
1.3150,403,188.3,19.4,0.0005,,
1.3165,404,188.3,19.4,0.0015,,
1.3190,405,188.4,19.4,0.0025,,
1.3230,406,188.7,19.4,0.0035,,
1.3290,407,189.2,19.4,0.0050,,
1.3375,408,190.3,19.4,0.0070,,
1.3450,409,191.3,19.4,0.0070,,
1.3535,410,192.4,19.4,0.0075,,
1.3620,411,193.5,19.4,0.0070,,
1.3705,412,194.6,19.4,0.0070,,
1.3785,413,195.5,19.4,0.0065,,
1.3870,414,196.5,19.4,0.0070,,
